"Column1","Pickup point","Status","Request Hour","Request Day","Request Timeslot"
"2455","City","Trip Completed","0","Tuesday","Midnight"
"217","Airport","Trip Completed","0","Tuesday","Midnight"
"4600","City","No Cars Available","0","Tuesday","Midnight"
"4599","Airport","No Cars Available","0","Tuesday","Midnight"
"4608","Airport","No Cars Available","0","Tuesday","Midnight"
"2772","Airport","Trip Completed","0","Tuesday","Midnight"
"1441","Airport","Trip Completed","0","Tuesday","Midnight"
"4601","Airport","No Cars Available","0","Tuesday","Midnight"
"4606","Airport","No Cars Available","0","Tuesday","Midnight"
"4605","Airport","No Cars Available","0","Tuesday","Midnight"
"4607","Airport","No Cars Available","0","Tuesday","Midnight"
"1406","Airport","Trip Completed","0","Tuesday","Midnight"
"4604","City","No Cars Available","0","Tuesday","Midnight"
"4602","City","No Cars Available","0","Tuesday","Midnight"
"4603","City","No Cars Available","0","Tuesday","Midnight"
"1745","City","Trip Completed","1","Tuesday","Midnight"
"843","Airport","Trip Completed","1","Tuesday","Midnight"
"3019","City","Cancelled","1","Tuesday","Midnight"
"2404","City","Trip Completed","1","Tuesday","Midnight"
"4611","Airport","No Cars Available","1","Tuesday","Midnight"
"4610","City","No Cars Available","1","Tuesday","Midnight"
"4609","Airport","No Cars Available","1","Tuesday","Midnight"
"2666","Airport","Trip Completed","1","Tuesday","Midnight"
"1060","Airport","Trip Completed","1","Tuesday","Midnight"
"4061","City","Cancelled","1","Tuesday","Midnight"
"3284","City","Cancelled","2","Tuesday","Midnight"
"4621","Airport","No Cars Available","2","Tuesday","Midnight"
"4622","Airport","No Cars Available","2","Tuesday","Midnight"
"4623","Airport","No Cars Available","2","Tuesday","Midnight"
"4620","City","No Cars Available","2","Tuesday","Midnight"
"4619","City","No Cars Available","2","Tuesday","Midnight"
"4618","Airport","No Cars Available","2","Tuesday","Midnight"
"4617","Airport","No Cars Available","2","Tuesday","Midnight"
"3240","City","Cancelled","2","Tuesday","Midnight"
"1154","Airport","Trip Completed","2","Tuesday","Midnight"
"1522","City","Trip Completed","2","Tuesday","Midnight"
"4612","Airport","No Cars Available","2","Tuesday","Midnight"
"4613","City","No Cars Available","2","Tuesday","Midnight"
"4614","City","No Cars Available","2","Tuesday","Midnight"
"4615","City","No Cars Available","2","Tuesday","Midnight"
"4616","Airport","No Cars Available","2","Tuesday","Midnight"
"2223","Airport","Trip Completed","3","Tuesday","Midnight"
"2574","City","Trip Completed","3","Tuesday","Midnight"
"166","Airport","Trip Completed","3","Tuesday","Midnight"
"4628","Airport","No Cars Available","3","Tuesday","Midnight"
"4624","Airport","No Cars Available","3","Tuesday","Midnight"
"3838","City","Cancelled","3","Tuesday","Midnight"
"297","Airport","Trip Completed","3","Tuesday","Midnight"
"4627","Airport","No Cars Available","3","Tuesday","Midnight"
"2083","Airport","Trip Completed","3","Tuesday","Midnight"
"4626","City","No Cars Available","3","Tuesday","Midnight"
"4629","City","No Cars Available","3","Tuesday","Midnight"
"4630","City","No Cars Available","3","Tuesday","Midnight"
"4631","Airport","No Cars Available","3","Tuesday","Midnight"
"4625","Airport","No Cars Available","3","Tuesday","Midnight"
"5111","City","No Cars Available","0","Wednesday","Midnight"
"5110","City","No Cars Available","0","Wednesday","Midnight"
"5109","City","No Cars Available","0","Wednesday","Midnight"
"5108","Airport","No Cars Available","0","Wednesday","Midnight"
"3137","City","Cancelled","0","Wednesday","Midnight"
"5112","Airport","No Cars Available","0","Wednesday","Midnight"
"5107","City","No Cars Available","0","Wednesday","Midnight"
"5106","City","No Cars Available","0","Wednesday","Midnight"
"5105","City","No Cars Available","0","Wednesday","Midnight"
"5104","Airport","No Cars Available","0","Wednesday","Midnight"
"5113","Airport","No Cars Available","0","Wednesday","Midnight"
"5115","Airport","No Cars Available","0","Wednesday","Midnight"
"1263","Airport","Trip Completed","0","Wednesday","Midnight"
"1272","City","Trip Completed","0","Wednesday","Midnight"
"1594","City","Trip Completed","0","Wednesday","Midnight"
"5114","Airport","No Cars Available","0","Wednesday","Midnight"
"5120","Airport","No Cars Available","0","Wednesday","Midnight"
"5119","City","No Cars Available","0","Wednesday","Midnight"
"5118","Airport","No Cars Available","0","Wednesday","Midnight"
"231","Airport","Trip Completed","0","Wednesday","Midnight"
"5117","Airport","No Cars Available","0","Wednesday","Midnight"
"5116","Airport","No Cars Available","0","Wednesday","Midnight"
"1696","Airport","Trip Completed","0","Wednesday","Midnight"
"5128","City","No Cars Available","1","Wednesday","Midnight"
"5129","Airport","No Cars Available","1","Wednesday","Midnight"
"1804","Airport","Trip Completed","1","Wednesday","Midnight"
"1006","Airport","Trip Completed","1","Wednesday","Midnight"
"169","City","Trip Completed","1","Wednesday","Midnight"
"1607","City","Trip Completed","1","Wednesday","Midnight"
"2075","Airport","Trip Completed","1","Wednesday","Midnight"
"5127","Airport","No Cars Available","1","Wednesday","Midnight"
"5121","City","No Cars Available","1","Wednesday","Midnight"
"5122","City","No Cars Available","1","Wednesday","Midnight"
"5123","Airport","No Cars Available","1","Wednesday","Midnight"
"5124","Airport","No Cars Available","1","Wednesday","Midnight"
"5125","Airport","No Cars Available","1","Wednesday","Midnight"
"5126","City","No Cars Available","1","Wednesday","Midnight"
"1165","Airport","Trip Completed","1","Wednesday","Midnight"
"2054","Airport","Trip Completed","1","Wednesday","Midnight"
"1156","City","Trip Completed","1","Wednesday","Midnight"
"5140","City","No Cars Available","2","Wednesday","Midnight"
"432","City","Trip Completed","2","Wednesday","Midnight"
"5141","Airport","No Cars Available","2","Wednesday","Midnight"
"333","City","Trip Completed","2","Wednesday","Midnight"
"2719","Airport","Trip Completed","2","Wednesday","Midnight"
"699","Airport","Trip Completed","2","Wednesday","Midnight"
"892","City","Trip Completed","2","Wednesday","Midnight"
"5142","City","No Cars Available","2","Wednesday","Midnight"
"5130","City","No Cars Available","2","Wednesday","Midnight"
"5131","City","No Cars Available","2","Wednesday","Midnight"
"5132","Airport","No Cars Available","2","Wednesday","Midnight"
"5133","Airport","No Cars Available","2","Wednesday","Midnight"
"5135","City","No Cars Available","2","Wednesday","Midnight"
"2110","City","Trip Completed","2","Wednesday","Midnight"
"5136","City","No Cars Available","2","Wednesday","Midnight"
"5137","City","No Cars Available","2","Wednesday","Midnight"
"5138","City","No Cars Available","2","Wednesday","Midnight"
"1360","City","Trip Completed","2","Wednesday","Midnight"
"5139","City","No Cars Available","2","Wednesday","Midnight"
"5134","Airport","No Cars Available","2","Wednesday","Midnight"
"451","Airport","Trip Completed","2","Wednesday","Midnight"
"5144","Airport","No Cars Available","2","Wednesday","Midnight"
"5143","Airport","No Cars Available","2","Wednesday","Midnight"
"581","City","Trip Completed","2","Wednesday","Midnight"
"2531","City","Trip Completed","3","Wednesday","Midnight"
"3173","City","Cancelled","3","Wednesday","Midnight"
"354","Airport","Trip Completed","3","Wednesday","Midnight"
"709","Airport","Trip Completed","3","Wednesday","Midnight"
"5147","City","No Cars Available","3","Wednesday","Midnight"
"5148","City","No Cars Available","3","Wednesday","Midnight"
"1581","Airport","Trip Completed","3","Wednesday","Midnight"
"5150","Airport","No Cars Available","3","Wednesday","Midnight"
"5151","City","No Cars Available","3","Wednesday","Midnight"
"5152","Airport","No Cars Available","3","Wednesday","Midnight"
"5149","Airport","No Cars Available","3","Wednesday","Midnight"
"5153","Airport","No Cars Available","3","Wednesday","Midnight"
"5158","City","No Cars Available","3","Wednesday","Midnight"
"5157","City","No Cars Available","3","Wednesday","Midnight"
"2684","City","Trip Completed","3","Wednesday","Midnight"
"5156","Airport","No Cars Available","3","Wednesday","Midnight"
"5155","Airport","No Cars Available","3","Wednesday","Midnight"
"5154","Airport","No Cars Available","3","Wednesday","Midnight"
"5145","Airport","No Cars Available","3","Wednesday","Midnight"
"5146","Airport","No Cars Available","3","Wednesday","Midnight"
"2412","Airport","Trip Completed","3","Wednesday","Midnight"
"1833","Airport","Trip Completed","3","Wednesday","Midnight"
"221","City","Trip Completed","3","Wednesday","Midnight"
"1845","Airport","Trip Completed","3","Wednesday","Midnight"
"3312","City","Cancelled","8","Friday","Morning"
"2996","City","Cancelled","8","Friday","Morning"
"3478","City","Cancelled","8","Friday","Morning"
"2883","City","Cancelled","8","Friday","Morning"
"3479","City","Cancelled","8","Friday","Morning"
"3328","City","Cancelled","8","Friday","Morning"
"2960","City","Cancelled","8","Friday","Morning"
"3119","City","Cancelled","8","Friday","Morning"
"3329","City","Cancelled","8","Friday","Morning"
"3487","City","Cancelled","8","Friday","Morning"
"3513","City","Cancelled","8","Friday","Morning"
"3325","City","Cancelled","8","Friday","Morning"
"3327","City","Cancelled","8","Friday","Morning"
"2748","City","Trip Completed","8","Friday","Morning"
"3004","City","Cancelled","8","Friday","Morning"
"3024","City","Cancelled","8","Friday","Morning"
"3433","City","Cancelled","8","Friday","Morning"
"2606","City","Trip Completed","8","Friday","Morning"
"2535","Airport","Trip Completed","8","Friday","Morning"
"2485","City","Trip Completed","8","Friday","Morning"
"3110","City","Cancelled","8","Friday","Morning"
"3295","City","Cancelled","8","Friday","Morning"
"2253","City","Trip Completed","8","Friday","Morning"
"3623","City","Cancelled","8","Friday","Morning"
"3157","Airport","Cancelled","8","Friday","Morning"
"2151","Airport","Trip Completed","8","Friday","Morning"
"3614","City","Cancelled","8","Friday","Morning"
"3261","City","Cancelled","8","Friday","Morning"
"3103","City","Cancelled","8","Friday","Morning"
"1084","Airport","Trip Completed","8","Friday","Morning"
"774","Airport","Trip Completed","8","Friday","Morning"
"818","City","Trip Completed","8","Friday","Morning"
"837","Airport","Trip Completed","8","Friday","Morning"
"973","Airport","Trip Completed","8","Friday","Morning"
"4059","City","Cancelled","8","Friday","Morning"
"1505","City","Trip Completed","8","Friday","Morning"
"4005","City","Cancelled","8","Friday","Morning"
"1540","City","Trip Completed","8","Friday","Morning"
"3957","City","Cancelled","8","Friday","Morning"
"1601","City","Trip Completed","8","Friday","Morning"
"3947","City","Cancelled","8","Friday","Morning"
"4067","City","Cancelled","8","Friday","Morning"
"1240","Airport","Trip Completed","8","Friday","Morning"
"226","City","Trip Completed","8","Friday","Morning"
"240","City","Trip Completed","8","Friday","Morning"
"6284","City","No Cars Available","8","Friday","Morning"
"381","City","Trip Completed","8","Friday","Morning"
"99","City","Trip Completed","8","Friday","Morning"
"6286","City","No Cars Available","8","Friday","Morning"
"36","Airport","Trip Completed","8","Friday","Morning"
"6299","City","No Cars Available","8","Friday","Morning"
"6298","City","No Cars Available","8","Friday","Morning"
"6297","City","No Cars Available","8","Friday","Morning"
"6296","City","No Cars Available","8","Friday","Morning"
"6295","City","No Cars Available","8","Friday","Morning"
"6294","City","No Cars Available","8","Friday","Morning"
"6293","City","No Cars Available","8","Friday","Morning"
"6292","City","No Cars Available","8","Friday","Morning"
"6291","City","No Cars Available","8","Friday","Morning"
"6290","City","No Cars Available","8","Friday","Morning"
"6289","City","No Cars Available","8","Friday","Morning"
"6288","City","No Cars Available","8","Friday","Morning"
"6287","City","No Cars Available","8","Friday","Morning"
"6285","Airport","No Cars Available","8","Friday","Morning"
"592","City","Trip Completed","8","Friday","Morning"
"419","City","Trip Completed","8","Friday","Morning"
"3932","City","Cancelled","8","Friday","Morning"
"3833","City","Cancelled","8","Friday","Morning"
"1819","City","Trip Completed","8","Friday","Morning"
"3879","City","Cancelled","8","Friday","Morning"
"3903","City","Cancelled","8","Friday","Morning"
"3813","City","Cancelled","8","Friday","Morning"
"3883","City","Cancelled","8","Friday","Morning"
"3706","City","Cancelled","8","Friday","Morning"
"3816","City","Cancelled","8","Friday","Morning"
"1892","Airport","Trip Completed","8","Friday","Morning"
"3847","City","Cancelled","8","Friday","Morning"
"3845","City","Cancelled","8","Friday","Morning"
"3925","City","Cancelled","8","Friday","Morning"
"3680","City","Cancelled","8","Friday","Morning"
"3887","City","Cancelled","8","Friday","Morning"
"1711","City","Trip Completed","8","Friday","Morning"
"3757","City","Cancelled","8","Friday","Morning"
"1901","City","Trip Completed","8","Friday","Morning"
"1653","City","Trip Completed","8","Friday","Morning"
"3166","City","Cancelled","9","Friday","Morning"
"1868","Airport","Trip Completed","9","Friday","Morning"
"2051","City","Trip Completed","9","Friday","Morning"
"490","Airport","Trip Completed","9","Friday","Morning"
"3784","City","Cancelled","9","Friday","Morning"
"3141","City","Cancelled","9","Friday","Morning"
"629","Airport","Trip Completed","9","Friday","Morning"
"3127","City","Cancelled","9","Friday","Morning"
"3236","City","Cancelled","9","Friday","Morning"
"2528","Airport","Trip Completed","9","Friday","Morning"
"3254","Airport","Cancelled","9","Friday","Morning"
